,MouseID,Genotype,Treatment,Behavior,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N
58,321_13,Control,Memantine,C/S,0.378328982,0.590861619,0.308093995,2.37154047,4.051174935,0.248041775,0.221148825,2.548563969,0.204960836,1.390339426,0.551174935,0.325587467,0.307049608,0.278590078,0.866579634,0.628720627,1.590861619,1.25770235,0.425848564,0.74229765,0.369451697,0.425326371,0.21227154,1.14386423,2.707571802,1.29843342,0.279112272,0.283028721,0.757180157,0.202349869,0.365535248,1.950652742,0.352480418,0.480156658,0.423759791,0.765796345
59,321_14,Control,Memantine,C/S,0.366569691,0.573657762,0.326368686,2.441946575,4.036498281,0.266860619,0.224543771,2.633430309,0.206559111,1.315789474,0.617297011,0.350965353,0.316053954,0.291721767,0.889182756,0.617297011,1.620206295,1.343824385,0.426606718,0.730759058,0.389050516,0.466543243,0.207352552,1.1785242,2.783655118,1.302036498,0.285109759,0.293573129,0.766463898,0.195979899,0.355461518,1.969584766,0.340650622,0.494049193,0.389050516,0.798201534
60,321_15,Control,Memantine,C/S,0.385658409,0.583311604,0.331942634,2.429726206,4.066492829,0.25684485,0.212255541,2.612516297,0.200521512,1.334550196,0.583833116,0.347327249,0.322033898,0.302477184,0.871447197,0.646153846,1.667275098,1.342633638,0.419035202,0.739765319,0.386440678,0.450847458,0.201564537,1.126466754,2.796870926,1.24589309,0.285528031,0.324902216,0.808865711,0.197131682,0.352542373,1.960886571,0.349413299,0.483181226,0.395045632,0.766883963
61,322_1,Control,Memantine,C/S,0.3778463,0.555621442,0.315109108,2.220944023,4.887096774,0.194852941,0.158325427,3.391129032,0.17955408,1.247865275,0.643145161,0.318785579,0.283088235,0.251897533,0.845588235,0.904055977,1.704696395,1.171963947,0.324596774,0.774549336,0.296133776,0.331593928,0.144568311,1.318666983,3.389231499,1.063804554,0.245967742,0.258657495,0.699240987,0.136385199,0.3721537,2.063211575,0.293643264,0.432281784,0.337405123,0.721062619
62,322_2,Control,Memantine,C/S,0.39071277,0.582698789,0.333042067,2.376731994,5.211334415,0.206715766,0.170640369,3.513543877,0.189239795,1.338409687,0.674447635,0.334290351,0.296217701,0.241168393,0.885657221,0.94669829,1.773686182,1.253401573,0.333666209,0.809511921,0.311571589,0.352015978,0.152415429,1.405442517,3.553488953,1.12570216,0.240294595,0.272000999,0.756834353,0.139058794,0.392085882,2.184621146,0.31456747,0.46074148,0.355511172,0.775683435
63,322_3,Control,Memantine,C/S,0.395357544,0.576313491,0.342568326,2.356046425,5.326219893,0.207412954,0.168601023,3.511543741,0.181579933,1.416198677,0.663297142,0.338325222,0.298390116,0.242730563,0.902283789,0.985648321,1.818420067,1.302758018,0.342693124,0.82366155,0.331086984,0.360539124,0.157494072,1.453637839,3.616622988,1.140771247,0.238737052,0.268813179,0.758392612,0.141020841,0.391364033,2.227754898,0.319231249,0.466242356,0.36028953,0.765755647
64,322_4,Control,Memantine,C/S,0.384858543,0.540698593,0.322269638,2.177809388,4.799272957,0.231863442,0.174648333,3.867235657,0.183657342,1.308993204,0.607554923,0.342342342,0.291923502,0.240872451,0.812707444,0.851272325,1.663821716,1.17053896,0.370317686,0.740319267,0.316895843,0.381223329,0.159159159,1.189031136,3.181444602,1.077287814,0.251936147,0.258100205,0.708708709,0.149201833,0.406827881,2.066698277,0.314683104,0.476055002,0.429429429,0.756756757
65,322_5,Control,Memantine,C/S,0.356513531,0.524386407,0.316708622,2.17778477,4.582756451,0.221680302,0.172592826,3.844398993,0.175739459,1.331812461,0.597388295,0.34219635,0.294052863,0.248269352,0.835431089,0.846601636,1.652769037,1.189112649,0.362806797,0.729389553,0.309471366,0.369572058,0.159219635,1.173851479,3.142857143,1.085745752,0.247010699,0.262586532,0.704688483,0.1406545,0.391126495,2.056324733,0.313876652,0.472781624,0.389867841,0.741976086
66,322_6,Control,Memantine,C/S,0.362914748,0.555484998,0.32354342,2.252579775,4.806477219,0.219399905,0.184632481,3.859183997,0.180346087,1.421177965,0.588347357,0.341959041,0.302428957,0.251309732,0.834100651,0.885061121,1.699476107,1.287505953,0.368153675,0.754722972,0.319257025,0.370852516,0.157485315,1.210985871,3.308937927,1.098745833,0.240514367,0.263851405,0.721384347,0.143673599,0.384187966,2.105254802,0.322590887,0.487061438,0.394983331,0.771709795
67,322_7,Control,Memantine,C/S,0.359692368,0.500887399,0.303490436,2.069808716,4.102346677,0.231315322,0.182015382,3.681325182,0.18339578,1.175507789,0.545848945,0.337803195,0.289489253,0.257345691,0.778347466,0.761782686,1.548806941,1.078682706,0.375665549,0.682902781,0.303293236,0.38315914,0.168802997,0.989745612,2.68329718,1.012817985,0.247288503,0.256162493,0.670676395,0.15795701,0.381187143,1.845395386,0.318674818,0.484519819,0.395188326,0.751331098
68,322_8,Control,Memantine,C/S,0.379945163,0.504504505,0.30297689,2.062867215,4.128476302,0.242068155,0.179984332,3.69800235,0.180963572,1.199177438,0.511946729,0.335487662,0.292792793,0.25342734,0.787700744,0.774383079,1.519584802,1.093811203,0.376811594,0.686839013,0.300430866,0.406580494,0.193497846,1.001175088,2.676654916,0.999216608,0.247356052,0.262044653,0.65746181,0.157853506,0.375636506,1.859968664,0.318448884,0.498237368,0.40893067,0.74951038
69,322_9,Control,Memantine,C/S,0.328703704,0.493441358,0.295910494,2.050540123,4.150655864,0.228780864,0.183256173,3.71412037,0.175154321,1.319251543,0.509259259,0.325810185,0.294753086,0.257137346,0.763695988,0.78125,1.514660494,1.156828704,0.377507716,0.671103395,0.287037037,0.372878086,0.171103395,1.012152778,2.718364198,0.984375,0.237268519,0.250771605,0.656635802,0.150848765,0.367862654,1.865933642,0.323302469,0.453703704,0.421682099,0.763117284
70,322_10,Control,Memantine,C/S,0.346891071,0.47428705,0.296166433,1.983169705,3.674146798,0.239831697,0.193080879,3.471482001,0.184431978,1.148901356,0.528517999,0.333333333,0.290088827,0.269518467,0.736792894,0.697054698,1.465638149,1.033426835,0.384291725,0.615708275,0.315334268,0.381954184,0.176951847,0.893641889,2.422627396,0.988312295,0.252688172,0.251051893,0.634408602,0.179756896,0.384525479,1.691912108,0.316503039,0.502337541,0.469611968,0.771154745
71,322_11,Control,Memantine,C/S,0.33923236,0.477591358,0.301080211,1.954952884,3.619627672,0.236497357,0.19030108,3.416226155,0.176281315,1.089404735,0.503332567,0.335784877,0.288899104,0.257871754,0.730176971,0.704895426,1.434153068,1.012640772,0.372098368,0.666283613,0.299701218,0.377384509,0.17789014,0.904159963,2.413468168,0.959089864,0.248908297,0.248448632,0.633647437,0.163640542,0.378763503,1.797517812,0.323833601,0.503332567,0.451160653,0.761204321
72,322_12,Control,Memantine,C/S,0.341360767,0.480710779,0.310731821,1.995557634,3.788636895,0.240589198,0.185644143,3.452887538,0.17512275,1.137245733,0.498714052,0.338788871,0.301847089,0.255552958,0.744447042,0.729717091,1.460603227,1.097030629,0.38742109,0.650222118,0.291559504,0.386953472,0.179565116,0.988075754,2.539396773,0.975450082,0.239653963,0.256254384,0.640869769,0.160626607,0.385316811,1.736731354,0.32592939,0.517418751,0.516015899,0.784428338
73,322_13,Control,Memantine,C/S,0.34375,0.470409292,0.322732301,1.966537611,3.4375,0.255807522,0.202433628,3.375553097,0.192477876,1.152931416,0.52295354,0.349557522,0.303926991,0.287887168,0.747787611,0.708794248,1.455199115,1.049778761,0.403207965,0.666205752,0.329922566,0.397123894,0.190265487,0.879977876,2.246957965,0.981747788,0.248064159,0.26465708,0.685011062,0.178650442,0.396294248,1.622511062,0.340431416,0.538440265,0.523783186,0.847345133
74,322_14,Control,Memantine,C/S,0.334739803,0.473980309,0.318987342,2.018565401,3.457383966,0.259353024,0.209563994,3.457383966,0.192123769,1.173839662,0.517018284,0.354711674,0.315893108,0.281012658,0.764838256,0.720956399,1.482981716,1.080168776,0.412939522,0.674824191,0.338959212,0.443600563,0.195499297,0.926582278,2.308860759,0.97580872,0.263291139,0.281575246,0.640506329,0.175246132,0.409845288,1.667510549,0.361181435,0.578902954,0.559493671,0.850351617
75,322_15,Control,Memantine,C/S,0.341449917,0.472329828,0.321250692,2.011068069,3.499723298,0.270060874,0.204205866,3.364969563,0.184560044,1.215273935,0.492529054,0.346153846,0.312396237,0.259822911,0.748201439,0.727725512,1.482567792,1.10486995,0.405921417,0.659103486,0.340066408,0.41615938,0.180962922,0.895960155,2.288046486,0.97426674,0.259822911,0.27255119,0.647482014,0.178195905,0.441615938,1.642778085,0.355838406,0.562534588,0.534864416,0.822080797
76,3415_1,Control,Memantine,C/S,0.649781277,0.828696413,0.405861767,2.921434821,5.167979003,0.207174103,0.17664042,3.72808399,0.23928259,1.666579178,0.969466317,0.321259843,0.40656168,0.255293088,1.056342957,1.099300087,1.925284339,2.231671041,0.426859143,0.873228346,0.512773403,0.343219598,0.167629046,1.852755906,3.366491689,1.503674541,0.246019248,0.305424322,0.851006124,0.165179353,0.441557305,2.578215223,0.340857393,0.487664042,0.401049869,0.781364829
77,3415_2,Control,Memantine,C/S,0.616480687,0.841974249,0.388583691,2.862575107,5.19416309,0.223433476,0.167725322,3.648240343,0.221030043,1.565150215,0.991845494,0.342918455,0.396909871,0.270815451,1.0327897,1.078712446,1.89304721,2.330987124,0.409184549,0.789012876,0.511502146,0.344806867,0.166695279,1.852532189,3.431158798,1.47167382,0.242060086,0.300171674,0.833648069,0.162660944,0.437253219,2.538025751,0.337682403,0.472618026,0.402317597,0.786523605
78,3415_3,Control,Memantine,C/S,0.637424335,0.852881832,0.400561453,2.968155101,5.350820247,0.208790245,0.173260812,3.814545136,0.222300202,1.741731731,0.989999123,0.328976226,0.397929643,0.26379507,1.092288797,1.094043337,1.91595754,1.952539696,0.454074919,0.793753838,0.533204667,0.352048425,0.172558996,1.965786472,3.434248618,1.541801912,0.251951926,0.345907536,0.881393105,0.165277656,0.443459953,2.609614878,0.342398456,0.493902974,0.410913238,0.812790596
79,3415_4,Control,Memantine,C/S,0.576814539,0.755389999,0.348346314,2.62490123,4.727508748,0.205892313,0.161192008,3.778530308,0.194152839,1.505474659,0.819166949,0.311547579,0.385822328,0.241562253,0.948414042,0.924822215,1.755841517,2.297211875,0.4848177,0.742183091,0.45919404,0.337509877,0.161982165,1.36471385,2.814990405,1.440794672,0.234902359,0.274974602,0.766452196,0.15058133,0.407608082,2.311999097,0.312111977,0.466305452,0.394739813,0.740602777
80,3415_5,Control,Memantine,C/S,0.542544799,0.757917277,0.350050716,2.634509185,4.735602389,0.210526316,0.165671137,3.871971148,0.194297306,1.531612758,0.815056914,0.315000564,0.391524851,0.254141778,0.955370224,0.938465006,1.744843908,2.477854164,0.476501747,0.715879635,0.486306773,0.338667869,0.160599572,1.398174236,2.891017694,1.469401555,0.23486983,0.270032683,0.755437845,0.149554829,0.411360307,2.320861039,0.309478192,0.472331793,0.393666178,0.739208836
81,3415_6,Control,Memantine,C/S,0.569917613,0.761077711,0.343910042,2.598085059,4.764640392,0.203963483,0.164439991,3.843464707,0.193052772,1.575706969,0.836450679,0.306501893,0.373747495,0.27343576,0.945335115,0.925851703,1.740480962,2.374415498,0.471832554,0.721442886,0.495769316,0.326987308,0.158984636,1.400356268,2.79492318,1.425851703,0.234914273,0.292362503,0.750501002,0.143954576,0.409374304,2.272322423,0.304720552,0.464707192,0.416499666,0.738922289
82,3415_7,Control,Memantine,C/S,0.494053315,0.666165414,0.311961722,2.439781271,4.256596036,0.22556391,0.157484621,3.728229665,0.190020506,1.309090909,0.719480519,0.296103896,0.334791524,0.232809296,0.870950103,0.819548872,1.609706083,1.906220096,0.485030759,0.652084757,0.432125769,0.30936432,0.156117567,1.082980178,2.475324675,1.339712919,0.223650034,0.24101162,0.673820916,0.143267259,0.379357485,2.11114149,0.296924129,0.448530417,0.394805195,0.716746411
83,3415_8,Control,Memantine,C/S,0.485691988,0.629682622,0.299947971,2.31776795,4.150104058,0.204604579,0.15153486,3.572320499,0.163891779,1.290712799,0.685744017,0.281867846,0.327783559,0.230489074,0.854318418,0.779656608,1.529786681,2.098985432,0.496097815,0.604448491,0.38280437,0.288241415,0.150494277,1.060483871,2.380723205,1.284469303,0.220603538,0.229968783,0.635796046,0.132674298,0.367976067,2.021331946,0.287200832,0.446540062,0.363943809,0.665972945
84,3415_9,Control,Memantine,C/S,0.508724832,0.655302013,0.30590604,2.415704698,4.33852349,0.206711409,0.154362416,3.82966443,0.173959732,1.430067114,0.690604027,0.288724832,0.340939597,0.231275168,0.882013423,0.827651007,1.615302013,2.094228188,0.488724832,0.657583893,0.419731544,0.326577181,0.151946309,1.113825503,2.408993289,1.314496644,0.22295302,0.240134228,0.666979866,0.135436242,0.379463087,2.090067114,0.298120805,0.465234899,0.42295302,0.712885906
85,3415_10,Control,Memantine,C/S,0.408176509,0.543640493,0.266223232,2.029688514,3.387410772,0.215282284,0.162394549,3.07495133,0.147955873,1.165639195,0.602693056,0.288935756,0.288935756,0.247566515,0.739130435,0.647306944,1.356748864,1.74578196,0.463984426,0.55110318,0.427968851,0.297534069,0.162556781,0.804510058,1.881083712,1.160123297,0.228098637,0.238481506,0.614049319,0.14633355,0.329331603,1.704737184,0.261680727,0.43559377,0.401687216,0.647631408
86,3415_11,Control,Memantine,C/S,0.417777056,0.548098798,0.262430939,2.000487488,3.459701007,0.216769581,0.173220669,3.028924277,0.165420864,1.157621059,0.617322067,0.29720507,0.309554761,0.245856354,0.757718557,0.647546311,1.341403965,1.75040624,0.471075723,0.583847904,0.388852779,0.291680208,0.168183295,0.822554436,1.928826779,1.138284043,0.23480663,0.262755931,0.594247644,0.124471888,0.369028274,1.725544361,0.269418265,0.445726357,0.43678908,0.676633084
87,3415_12,Control,Memantine,C/S,0.42913257,0.563175123,0.258428805,2.028150573,3.542553191,0.214075286,0.176759411,3.165139116,0.167430442,1.217675941,0.579214403,0.300490998,0.315548282,0.286579378,0.753027823,0.659574468,1.331587561,1.717675941,0.476759411,0.546644845,0.361538462,0.304091653,0.163011457,0.89787234,1.912602291,1.125204583,0.231914894,0.241571195,0.60294599,0.132733224,0.334042553,1.714238953,0.271522095,0.44599018,0.425040917,0.639443535
88,3415_13,Control,Memantine,C/S,0.367629118,0.504473363,0.261285075,1.892842619,3.061813745,0.216348109,0.165514437,2.479869866,0.135217568,1.034973566,0.545140301,0.279178528,0.282025214,0.23546157,0.718788125,0.592313949,1.239528264,1.641724278,0.461163074,0.557340382,0.346685645,0.278161854,0.143757625,0.676087841,1.687474583,1.023383489,0.2350549,0.217974786,0.564457096,0.154941033,0.353599024,1.543920293,0.267385116,0.465433103,0.474989833,0.696827979
89,3415_14,Control,Memantine,C/S,0.378987241,0.465510367,0.261164274,1.900917065,3.016347687,0.212719298,0.176834131,2.523923445,0.137958533,1.015749601,0.513755981,0.279904306,0.29685008,0.255183413,0.725877193,0.586523126,1.237240829,1.489433812,0.463317384,0.547448166,0.295055821,0.264752791,0.134968102,0.746012759,1.635366826,0.989433812,0.196770335,0.185207337,0.547248804,0.122208931,0.349082935,1.593700159,0.27053429,0.452751196,0.470893142,0.687998405
90,3415_15,Control,Memantine,C/S,0.373648378,0.471165398,0.257909491,1.860032038,2.938526231,0.218261914,0.150380457,2.610132159,0.142571085,1.020024029,0.492591109,0.276131358,0.298157789,0.25030036,0.718061674,0.5969163,1.213055667,1.727673208,0.476571886,0.540448538,0.317180617,0.255106127,0.166199439,0.761914297,1.571886264,1.012615138,0.210052062,0.18782539,0.546856227,0.130556668,0.352823388,1.494393272,0.260913096,0.482979575,0.475770925,0.65999199
91,3499_1,Control,Memantine,C/S,0.452427356,0.641389086,0.349929128,2.728649894,4.190910702,0.192948264,0.190733522,3.522324592,0.233965273,1.391743444,0.616672573,0.302533664,0.38253012,0.278260099,0.930545712,0.714121191,1.692682495,1.998405386,0.45667966,0.719613749,0.303951099,0.342044649,0.151311127,1.711995039,3.193745571,1.314138909,0.238837704,0.270907158,0.760542169,0.152639972,0.416991495,2.700655563,0.312189936,0.459957477,0.411144578,0.730776045
92,3499_2,Control,Memantine,C/S,0.458423717,0.672451193,0.355206074,2.716106291,4.379067245,0.200289226,0.170281996,3.55269342,0.237075199,1.435285611,0.642353579,0.304501085,0.3890094,0.246023138,0.954718004,0.737075199,1.723336949,2.157357195,0.442877802,0.730838756,0.318962401,0.340925524,0.161966739,1.779284165,3.25840564,1.324927693,0.246655821,0.314804772,0.775849602,0.154826464,0.442606652,2.719902386,0.322758496,0.468546638,0.413774403,0.737346349
93,3499_3,Control,Memantine,C/S,0.451128496,0.642658034,0.362377484,2.714953691,4.443305458,0.197284417,0.162485388,3.620088122,0.236309684,1.452926895,0.630608758,0.301411744,0.380631238,0.24844888,0.972394569,0.724934808,1.712705692,2.214818811,0.439169139,0.736894164,0.31220214,0.350508048,0.15709019,1.748403921,3.264904235,1.346371729,0.245031922,0.266253035,0.78149447,0.160507149,0.429367863,2.707490334,0.317687258,0.442676018,0.419746426,0.724035608
94,3499_4,Control,Memantine,C/S,0.355667789,0.518294052,0.302132435,2.385072952,3.706285073,0.216161616,0.151851852,3.524130191,0.201795735,1.188888889,0.455555556,0.284511785,0.355443322,0.228956229,0.881257015,0.620538721,1.487093154,2.071156004,0.479573513,0.61043771,0.295510662,0.300224467,0.143771044,1.301683502,2.592929293,1.22312009,0.221436588,0.233333333,0.675982043,0.145903479,0.371492705,2.24365881,0.280583614,0.414702581,0.38372615,0.681032548
95,3499_5,Control,Memantine,C/S,0.353473637,0.549558724,0.308327676,2.426567097,3.817040054,0.198121747,0.154559855,3.606358905,0.197103417,1.199932111,0.439239647,0.280945915,0.357207513,0.228332202,0.861054537,0.623783661,1.507580901,2.138719167,0.482348948,0.5990043,0.291242363,0.304933243,0.143358226,1.286716452,2.610997963,1.275288527,0.227766463,0.228558497,0.669947952,0.144715999,0.379497624,2.296899751,0.293957909,0.423625255,0.384928717,0.677868296
96,3499_6,Control,Memantine,C/S,0.357393768,0.550141643,0.306515581,2.428668555,3.843512748,0.20101983,0.154334278,3.597620397,0.194107649,1.188895184,0.460963173,0.287025496,0.356260623,0.225495751,0.869575071,0.622096317,1.512974504,2.145155807,0.474334278,0.612464589,0.295864023,0.303116147,0.142889518,1.289518414,2.599773371,1.262096317,0.23082153,0.229688385,0.686458924,0.143002833,0.383229462,2.296430595,0.292351275,0.427988669,0.354447592,0.668215297
97,3499_7,Control,Memantine,C/S,0.288176638,0.454273504,0.266096866,2.009259259,3.161823362,0.187606838,0.143874644,3.076353276,0.164957265,0.99017094,0.367094017,0.264245014,0.311538462,0.212393162,0.738888889,0.513390313,1.267378917,1.776068376,0.448005698,0.515954416,0.239031339,0.281623932,0.135185185,0.996581197,2.123789174,1.109116809,0.202136752,0.1997151,0.587464387,0.132336182,0.333190883,1.835185185,0.264814815,0.398433048,0.409401709,0.623504274
98,3499_8,Control,Memantine,C/S,0.287307033,0.457690109,0.264008005,2.003859348,3.103773585,0.185105775,0.143939394,3.060034305,0.159090909,0.997855918,0.371497999,0.254716981,0.310748999,0.208404803,0.738136078,0.505431675,1.261149228,1.829759863,0.441966838,0.516437965,0.241280732,0.276586621,0.132218411,0.987707261,2.071040595,1.102915952,0.204402516,0.200543168,0.590337336,0.133076043,0.348198971,1.846340766,0.26815323,0.411520869,0.383933676,0.617066895
